customers served     | total arrivals       | total queue          | dropped customers    | clock (min)          | response time (min)  | server utilization   | drop rate (min^-1)   | drop rate (%)       
49006                | 49432                | 643.9480062794173    | 431                  | 1440                 | 0.10857472256003016  | 0.6494660621668419   | 0.29930555555555555  | 0.8719048389707073
48900                | 49277                | 615.3093951576739    | 377                  | 1440                 | 0.10722509025700701  | 0.6427888595936045   | 0.26180555555555557  | 0.7650628082066685
48587                | 48973                | 615.3652003568714    | 386                  | 1440                 | 0.10763413624003801  | 0.6409186287451333   | 0.26805555555555555  | 0.7881894104914954
48783                | 49149                | 609.5675795300631    | 366                  | 1440                 | 0.10731229021960839  | 0.6423969439341422   | 0.25416666666666665  | 0.7446743575657694
48744                | 49146                | 648.5262284537894    | 402                  | 1440                 | 0.10822769031810506  | 0.642651550118793    | 0.2791666666666667   | 0.8179709437187157
48767                | 49162                | 636.256651263102     | 395                  | 1440                 | 0.10866639676195448  | 0.6476412960890963   | 0.2743055555555556   | 0.8034660916968391
48663                | 49073                | 647.1730723544024    | 410                  | 1440                 | 0.10862308878924708  | 0.6442655128701202   | 0.2847222222222222   | 0.8354899843090905
48652                | 49027                | 610.6739136893302    | 375                  | 1440                 | 0.10768096318124702  | 0.6428061560339284   | 0.2604166666666667   | 0.7648846553939666
48229                | 48516                | 576.6428758243565    | 287                  | 1440                 | 0.10707951287896947  | 0.6371655956957214   | 0.19930555555555557  | 0.5915574243548519
48691                | 49026                | 598.7542153464747    | 335                  | 1440                 | 0.10708430188265013  | 0.6410624368462037   | 0.2326388888888889   | 0.6833108962591279
48474                | 48804                | 583.7258401544532    | 330                  | 1440                 | 0.10672613263011306  | 0.6373991219960466   | 0.22916666666666666  | 0.676174084091468
49048                | 49427                | 631.9636322187725    | 379                  | 1440                 | 0.10828257238571536  | 0.6498853315636746   | 0.26319444444444445  | 0.7667873834139236
48580                | 48969                | 641.4514110992895    | 389                  | 1440                 | 0.10872352897034034  | 0.6445086597954345   | 0.2701388888888889   | 0.7943801180338581
48462                | 48875                | 632.2636868818663    | 413                  | 1440                 | 0.10809108808935032  | 0.6397576153263921   | 0.28680555555555554  | 0.8450127877237852
48384                | 48770                | 600.3321482345345    | 386                  | 1440                 | 0.107294695056193    | 0.637596625895985    | 0.26805555555555555  | 0.7914701660857084
48771                | 49180                | 647.7833714578883    | 407                  | 1440                 | 0.10912631300383147  | 0.649238453704543    | 0.2826388888888889   | 0.8275721838145588
48552                | 48916                | 595.2800960438326    | 364                  | 1440                 | 0.10663436389564039  | 0.636398228685446    | 0.25277777777777777  | 0.7441327990841442
48661                | 49028                | 613.0005937013775    | 369                  | 1440                 | 0.10750454551621556  | 0.6413939848716893   | 0.25625              | 0.7526311495471975
48682                | 49083                | 633.8714429575484    | 401                  | 1440                 | 0.10849198910652796  | 0.6455631789375407   | 0.27847222222222223  | 0.8169834769675856
48611                | 48968                | 624.1911941348226    | 357                  | 1440                 | 0.10810715917650282  | 0.6430754678264791   | 0.24791666666666667  | 0.7290475412514295
48608                | 49015                | 626.9416672154912    | 407                  | 1440                 | 0.10831049382663085  | 0.6442363966581185   | 0.2826388888888889   | 0.8303580536570437
48564                | 48998                | 633.8724463300896    | 434                  | 1440                 | 0.10831877420667817  | 0.6425490838785293   | 0.3013888888888889   | 0.8857504387934201
48552                | 48952                | 644.3357027731836    | 397                  | 1440                 | 0.1092394336474524   | 0.6472114158468516   | 0.27569444444444446  | 0.8109985291714331
48682                | 49083                | 624.0642760951305    | 404                  | 1440                 | 0.1083358464529157   | 0.645812829168617    | 0.28055555555555556  | 0.8230955728052483
48675                | 49047                | 640.9626789745525    | 372                  | 1440                 | 0.10883442561746737  | 0.6467189195505922   | 0.25833333333333336  | 0.7584561746895835
48622                | 49071                | 629.8675716614234    | 449                  | 1440                 | 0.10809987527937338  | 0.6424688909796289   | 0.31180555555555556  | 0.9150007132522264
48655                | 49021                | 608.3435697119567    | 363                  | 1440                 | 0.10755709161869594  | 0.6424215589515287   | 0.2520833333333333   | 0.7404989698292569
48516                | 48950                | 624.2797551605618    | 436                  | 1440                 | 0.10846957536738602  | 0.6441293458943388   | 0.30277777777777776  | 0.8907048008171603
48733                | 49113                | 622.3400039920816    | 381                  | 1440                 | 0.10752094859309604  | 0.6413803650999039   | 0.26458333333333334  | 0.7757620182029198
48511                | 48929                | 612.824713623384     | 418                  | 1440                 | 0.10734785573026044  | 0.6381596449856323   | 0.2902777777777778   | 0.8542990864313597
48647                | 49019                | 597.4908066248754    | 372                  | 1440                 | 0.1076756701328508   | 0.6444703276985282   | 0.25833333333333336  | 0.7588894102286868
48897                | 49263                | 579.749535873183     | 366                  | 1440                 | 0.10652761763384588  | 0.6429789070873365   | 0.25416666666666665  | 0.7429510992022411
48329                | 48681                | 613.0314204988535    | 352                  | 1440                 | 0.10846029965558149  | 0.6428868289603622   | 0.24444444444444444  | 0.7230747108728252
48686                | 49001                | 602.63751830213      | 315                  | 1440                 | 0.10747932798197911  | 0.6430716837158557   | 0.21875              | 0.6428440235913553
48843                | 49220                | 607.2102560744388    | 375                  | 1440                 | 0.106930704788511    | 0.6409259868488869   | 0.2604166666666667   | 0.76188541243397
48596                | 48935                | 599.0482959415531    | 341                  | 1440                 | 0.10819016693306299  | 0.6470843288916508   | 0.23680555555555555  | 0.6968427505875141
48738                | 49160                | 625.5983505115146    | 422                  | 1440                 | 0.10813432424794404  | 0.6451772336506424   | 0.29305555555555557  | 0.8584214808787632
48377                | 48696                | 611.8269176517497    | 319                  | 1440                 | 0.10823610052917103  | 0.6422316566253296   | 0.22152777777777777  | 0.6550846065385247
48609                | 48946                | 605.2176358783036    | 337                  | 1440                 | 0.10761702937344436  | 0.6424766584068646   | 0.23402777777777778  | 0.6885138724308422
48370                | 48741                | 601.646253896819     | 371                  | 1440                 | 0.10787853763337746  | 0.6411667207255619   | 0.25763888888888886  | 0.7611661640097659
48726                | 49165                | 639.0742198773078    | 439                  | 1440                 | 0.1081413129269247   | 0.643121746672412    | 0.30486111111111114  | 0.8929116241228515
48153                | 48475                | 582.7116101006395    | 322                  | 1440                 | 0.10720765697073707  | 0.6360547934604199   | 0.22361111111111112  | 0.6642599277978339
48518                | 48909                | 635.086559083371     | 391                  | 1440                 | 0.1088844081221603   | 0.6455147009366853   | 0.27152777777777776  | 0.7994438651372958
48738                | 49132                | 626.8966239254805    | 394                  | 1440                 | 0.10812924608609606  | 0.6448835284036559   | 0.27361111111111114  | 0.8019213547179028
48407                | 48743                | 598.2859217511141    | 336                  | 1440                 | 0.10727945592004556  | 0.6381686274219126   | 0.23333333333333334  | 0.6893297499128079
48542                | 48846                | 601.002695696603     | 300                  | 1440                 | 0.10816646077598867  | 0.6457151700269735   | 0.20833333333333334  | 0.6141751627564181  
48486                | 48849                | 625.8976171992836    | 365                  | 1440                 | 0.10746294393096875  | 0.6367716539743472   | 0.2534722222222222   | 0.7472005568179492
48753                | 49118                | 643.8874024645775    | 367                  | 1440                 | 0.10886162210963231  | 0.6477246605967447   | 0.2548611111111111   | 0.7471802597825644
48412                | 48749                | 613.3566732651088    | 337                  | 1440                 | 0.1080286567285333   | 0.6411825507413302   | 0.23402777777777778  | 0.6912962317175737
48707                | 49088                | 608.80396886589      | 381                  | 1440                 | 0.10735348845639568  | 0.641675587236294    | 0.26458333333333334  | 0.7761571056062582
48593                | 48982                | 613.1229469001992    | 389                  | 1440                 | 0.10809563752654804  | 0.6444045618821763   | 0.2701388888888889   | 0.7941692866767384
48367                | 48664                | 568.5061756789219    | 297                  | 1440                 | 0.10660063302968059  | 0.6371324572152052   | 0.20625              | 0.6103074141048824
48478                | 48827                | 590.1260993627948    | 349                  | 1440                 | 0.10722938903419217  | 0.6400414706644376   | 0.2423611111111111   | 0.7147684682655089
48372                | 48797                | 636.0167352781864    | 425                  | 1440                 | 0.10911090067096595  | 0.6446675902422995   | 0.2951388888888889   | 0.8709551816710045
48536                | 48893                | 618.3078288245015    | 357                  | 1440                 | 0.10839869901204924  | 0.6448501932503581   | 0.24791666666666667  | 0.7301658724152742
48651                | 49109                | 650.7974646246876    | 458                  | 1440                 | 0.10904587302599461  | 0.6464525587564063   | 0.31805555555555554  | 0.9326192754892179
48566                | 48994                | 630.656782590202     | 428                  | 1440                 | 0.10846843135875398  | 0.6440904854179361   | 0.2972222222222222   | 0.8735763562885251
48523                | 48952                | 614.4322212342522    | 429                  | 1440                 | 0.10694762970181466  | 0.635271993277128    | 0.29791666666666666  | 0.8763686876940676
48426                | 48770                | 619.1666714825551    | 344                  | 1440                 | 0.10798016848783681  | 0.6404090944880355   | 0.2388888888888889   | 0.70535165060488
48564                | 48848                | 582.9892450317275    | 282                  | 1440                 | 0.10636941408150513  | 0.6364481876806427   | 0.19583333333333333  | 0.5773010153946937
48473                | 48867                | 597.7960820699227    | 396                  | 1440                 | 0.10667368204225183  | 0.6351607025365299   | 0.275                | 0.8103628215360059
48427                | 48788                | 612.2543457872816    | 361                  | 1440                 | 0.10827915011775463  | 0.6431369612772848   | 0.25069444444444444  | 0.7399360498483234
48311                | 48687                | 588.2493333515595    | 376                  | 1440                 | 0.10723555851326465  | 0.6379495857102727   | 0.2611111111111111   | 0.7722800747632839
48428                | 48799                | 600.3155968677602    | 371                  | 1440                 | 0.1081004126842068   | 0.6437303380119322   | 0.25763888888888886  | 0.7602614807680486
48773                | 49181                | 602.0099127118592    | 408                  | 1440                 | 0.10686825819413001  | 0.6402768578931408   | 0.2833333333333333   | 0.8295886622882821
48592                | 49019                | 632.3585026694345    | 427                  | 1440                 | 0.10827878423771227  | 0.6429810829029716   | 0.2965277777777778   | 0.8710908015259389
48510                | 48876                | 598.4175975488033    | 366                  | 1440                 | 0.10705946194335243  | 0.6381262129696423   | 0.25416666666666665  | 0.748833783452001
48205                | 48477                | 578.5113112895051    | 272                  | 1440                 | 0.10739351140003661  | 0.6387374238828627   | 0.18888888888888888  | 0.5610908265775523
48709                | 49096                | 647.605223064078     | 387                  | 1440                 | 0.10839356246112289  | 0.6433177651805574   | 0.26875              | 0.7882515887241324
48476                | 48876                | 619.4236003582482    | 400                  | 1440                 | 0.1081444124627723   | 0.6420254976198345   | 0.2777777777777778   | 0.8183975775431704
48840                | 49265                | 634.5401204419322    | 425                  | 1440                 | 0.10813573111067032  | 0.6454806574358661   | 0.2951388888888889   | 0.8626814168273622
48816                | 49222                | 646.1233549082535    | 406                  | 1440                 | 0.10878212918297288  | 0.6477498744318974   | 0.28194444444444444  | 0.8248344236317093
48497                | 48800                | 605.9957765216241    | 301                  | 1440                 | 0.10795627218335167  | 0.6429891373416178   | 0.20902777777777778  | 0.6168032786885246
48897                | 49267                | 651.3096930686734    | 372                  | 1440                 | 0.10863291109711626  | 0.6472885558772936   | 0.25833333333333336  | 0.7550693161751274
48958                | 49342                | 648.1389285959303    | 384                  | 1440                 | 0.10876699092818866  | 0.6496052494010862   | 0.26666666666666666  | 0.7782416602488752
48685                | 49050                | 625.5745869317907    | 365                  | 1440                 | 0.10834903597447929  | 0.6457283941814036   | 0.2534722222222222   | 0.744138634046891
49181                | 49520                | 640.8463131634635    | 339                  | 1440                 | 0.10867547300478436  | 0.6533020128311684   | 0.23541666666666666  | 0.6845718901453958
48892                | 49347                | 618.1849556041998    | 455                  | 1440                 | 0.10802787539721764  | 0.6477552404608259   | 0.3159722222222222   | 0.9220418667801487
48807                | 49149                | 619.1032789599849    | 342                  | 1440                 | 0.10806472744386719  | 0.6465345182542958   | 0.2375               | 0.6958432521516206
48833                | 49286                | 643.0055462489254    | 453                  | 1440                 | 0.10874264992844586  | 0.648215701645463    | 0.3145833333333333   | 0.9191251065211216
48534                | 48866                | 609.3295401616488    | 332                  | 1440                 | 0.10779086294044347  | 0.6419864501051861   | 0.23055555555555557  | 0.6794089960299595
48347                | 48742                | 635.0807967945584    | 395                  | 1440                 | 0.10911198953341911  | 0.6444840967559311   | 0.2743055555555556   | 0.810389397234418
48569                | 48974                | 623.3922409668448    | 405                  | 1440                 | 0.10815629437192535  | 0.6430217103164582   | 0.28125              | 0.8269694123412423
48379                | 48730                | 590.4398947515874    | 351                  | 1440                 | 0.10692827492441673  | 0.6364801433437637   | 0.24375              | 0.7202955058485533
48563                | 48976                | 618.5974505243939    | 413                  | 1440                 | 0.108780841730408    | 0.6477824942277546   | 0.28680555555555554  | 0.8432701731460306
48533                | 48922                | 603.8201954461401    | 388                  | 1440                 | 0.1077750750630512   | 0.6425587521956392   | 0.26944444444444443  | 0.7930992191652017
48202                | 48517                | 576.0176307515358    | 316                  | 1440                 | 0.10671425131965756  | 0.6344724472288258   | 0.21944444444444444  | 0.6513180946884597
48851                | 49242                | 627.5460014053388    | 390                  | 1440                 | 0.10743858436393855  | 0.6417776808585143   | 0.2708333333333333   | 0.792006823443402
48362                | 48738                | 611.6910257166601    | 377                  | 1440                 | 0.1078666712090194   | 0.6395888621650495   | 0.26180555555555557  | 0.773523739176823
48683                | 49074                | 643.291626176564     | 389                  | 1440                 | 0.10879775125741592  | 0.6462643768901087   | 0.2701388888888889   | 0.792680441781799
48617                | 49031                | 617.4419047486736    | 416                  | 1440                 | 0.1077492621307025   | 0.641791906340195    | 0.28888888888888886  | 0.8484428218881932
48417                | 48841                | 636.7705408609472    | 424                  | 1440                 | 0.10813371723732243  | 0.6387660957655193   | 0.29444444444444445  | 0.8681230933027578
48631                | 49082                | 652.523119180114     | 451                  | 1440                 | 0.10951690834030761  | 0.6490441522311153   | 0.31319444444444444  | 0.9188704616763783
48378                | 48750                | 605.70327819878      | 372                  | 1440                 | 0.10794523591483213  | 0.6412350614867639   | 0.25833333333333336  | 0.7630769230769231
48715                | 49097                | 640.185458256281     | 382                  | 1440                 | 0.10886184449365026  | 0.6476192271074737   | 0.2652777777777778   | 0.7780516121147931
48414                | 48804                | 609.2434531408362    | 390                  | 1440                 | 0.10752321697645584  | 0.6383549768694938   | 0.2708333333333333   | 0.7991148266535529
48611                | 48961                | 604.9305597496568    | 350                  | 1440                 | 0.10728629370379164  | 0.640382508980897    | 0.24305555555555555  | 0.7148546802557137
48759                | 49215                | 635.2990301703103    | 454                  | 1440                 | 0.10871398126837874  | 0.6479539464026955   | 0.31527777777777777  | 0.9224829828304378
48658                | 49099                | 646.3565949483309    | 443                  | 1440                 | 0.10793125310339452  | 0.6396109610420823   | 0.3076388888888889   | 0.9022587018065541
48835                | 49304                | 663.9302475357545    | 468                  | 1440                 | 0.10909982793896927  | 0.6477476626798065   | 0.325                | 0.949213045594678
48194                | 48556                | 616.9342152791796    | 363                  | 1440                 | 0.10859126931762055  | 0.6412333161687387   | 0.2520833333333333   | 0.7475904110717522
48062                | 48444                | 611.8924542539753    | 382                  | 1440                 | 0.10815172613348721  | 0.6369456105307012   | 0.2652777777777778   | 0.788539344397655
48461                | 48852                | 617.0305533208302    | 391                  | 1440                 | 0.1078432913153016   | 0.6401859698023311   | 0.27152777777777776  | 0.800376647834275
48388                | 48791                | 622.3141108172131    | 403                  | 1440                 | 0.10827973828860606  | 0.6412616705197193   | 0.2798611111111111   | 0.8259720030333463
48245                | 48604                | 614.1515964515274    | 359                  | 1440                 | 0.10832082434784372  | 0.6404962160168387   | 0.24930555555555556  | 0.7386223356102378
48417                | 48800                | 599.757708196179     | 383                  | 1440                 | 0.10702898736575409  | 0.6364584231199747   | 0.2659722222222222   | 0.7848360655737704
48656                | 49018                | 603.9212263141526    | 362                  | 1440                 | 0.10724054647702234  | 0.6407721445749719   | 0.2513888888888889   | 0.7385042229385125
48595                | 48972                | 611.7246083237114    | 377                  | 1440                 | 0.10783774853160133  | 0.642885669793005    | 0.26180555555555557  | 0.7698276566201094
48709                | 49089                | 627.791374586348     | 380                  | 1440                 | 0.10828476174248164  | 0.6454136108567138   | 0.2638888888888889   | 0.7741041781254456
48643                | 49013                | 613.9586998251616    | 370                  | 1440                 | 0.10739696454786173  | 0.6402807761325883   | 0.2569444444444444   | 0.75490176075735
48313                | 48726                | 602.4376056087785    | 413                  | 1440                 | 0.10739043191935621  | 0.6369072180656081   | 0.28680555555555554  | 0.8475967655871608
48774                | 49039                | 583.3555993189802    | 265                  | 1440                 | 0.10683902786889198  | 0.6427320505276113   | 0.1840277777777778   | 0.5403862232100981
48942                | 49324                | 623.1117385778925    | 381                  | 1440                 | 0.10767221171992888  | 0.6453443826648163   | 0.26458333333333334  | 0.7724434352445058
48226                | 48596                | 622.4393751980388    | 371                  | 1440                 | 0.10827368841164907  | 0.6388224130665942   | 0.25763888888888886  | 0.7634373199440283
48411                | 48855                | 625.2963544437662    | 444                  | 1440                 | 0.10767980544864263  | 0.6371010220883498   | 0.30833333333333335  | 0.908811789990789
48858                | 49261                | 641.9117506993935    | 399                  | 1440                 | 0.10786987741354576  | 0.6428499446851706   | 0.27708333333333335  | 0.8099713769513408
48586                | 48941                | 617.8335169953643    | 359                  | 1440                 | 0.1077298710346201   | 0.6412072790747277   | 0.24930555555555556  | 0.7335362988087697
48541                | 48954                | 629.3856434273766    | 413                  | 1440                 | 0.10850270391081712  | 0.6440739120077323   | 0.28680555555555554  | 0.843649140008988
48566                | 49003                | 614.9938287924742    | 437                  | 1440                 | 0.10828852680138824  | 0.6450311802524078   | 0.3034722222222222   | 0.8917821357876048
48815                | 49202                | 623.3800856474554    | 387                  | 1440                 | 0.10813037950655185  | 0.6465332544168774   | 0.26875              | 0.7865533921385309
48398                | 48809                | 613.2408682358218    | 411                  | 1440                 | 0.1079764814576786   | 0.640618931257062    | 0.28541666666666665  | 0.8420578172058432
48676                | 49112                | 654.9888713558321    | 436                  | 1440                 | 0.10903446561697898  | 0.6461651891224802   | 0.30277777777777776  | 0.8877667372536244
48176                | 48525                | 592.0916518315789    | 348                  | 1440                 | 0.10800581797024349  | 0.6404107662446703   | 0.24166666666666667  | 0.7171561051004637
48767                | 49139                | 625.2253171665943    | 372                  | 1440                 | 0.1089175844407321   | 0.6509026118956887   | 0.25833333333333336  | 0.7570361627220741
48682                | 49031                | 611.929408572265     | 350                  | 1440                 | 0.10762386094061391  | 0.6426844921541961   | 0.24305555555555555  | 0.7138341049540087
48570                | 48945                | 621.3914003547397    | 375                  | 1440                 | 0.10817287808456288  | 0.643457114379879    | 0.2604166666666667   | 0.7661661048115231
48572                | 49026                | 621.2513427780941    | 454                  | 1440                 | 0.10858624804656578  | 0.6462387454750285   | 0.31527777777777777  | 0.9260392444825195
49087                | 49477                | 634.7192049436271    | 390                  | 1440                 | 0.10769022253309446  | 0.6460351021936872   | 0.2708333333333333   | 0.7882450431513633
48198                | 48597                | 613.4184397546342    | 399                  | 1440                 | 0.108166481473455    | 0.6388025285516832   | 0.27708333333333335  | 0.8210383356997345
48559                | 49028                | 635.502932724834     | 469                  | 1440                 | 0.10841862617870444  | 0.6430274292607188   | 0.32569444444444445  | 0.9565962307252998
48645                | 49021                | 618.5234535896452    | 376                  | 1440                 | 0.10860799376971232  | 0.6478351706222681   | 0.2611111111111111   | 0.7670182166826461
49083                | 49539                | 648.7881010363344    | 456                  | 1440                 | 0.10820940468129521  | 0.6476019590085884   | 0.31666666666666665  | 0.920486889117665
48352                | 48745                | 624.3269326605368    | 390                  | 1440                 | 0.10786118215447629  | 0.6375928375228445   | 0.2708333333333333   | 0.8000820596984306
48457                | 48761                | 560.3438239544048    | 307                  | 1440                 | 0.10634713888403728  | 0.6379194796536969   | 0.21319444444444444  | 0.629601525809561
48488                | 48836                | 629.7898565243813    | 347                  | 1440                 | 0.10875849084005162  | 0.6449241315458415   | 0.24097222222222223  | 0.7105414038823819
48736                | 49148                | 638.8278519089217    | 413                  | 1440                 | 0.10844363501835416  | 0.6453398583156027   | 0.28680555555555554  | 0.8403190363799138
48497                | 48907                | 629.44331851264      | 410                  | 1440                 | 0.10865197794318446  | 0.6444429577833349   | 0.2847222222222222   | 0.8383258020324289
48600                | 48990                | 618.5178744882578    | 390                  | 1440                 | 0.10805247576148137  | 0.6434800662081244   | 0.2708333333333333   | 0.7960808328230252
48579                | 48994                | 602.7819684512797    | 415                  | 1440                 | 0.10726161185671355  | 0.6399894707348317   | 0.2881944444444444   | 0.8470424949993876
48585                | 49024                | 629.7824107798515    | 439                  | 1440                 | 0.10844975082044873  | 0.6443375665482218   | 0.30486111111111114  | 0.8954797650130549
48692                | 49034                | 596.9061442302773    | 342                  | 1440                 | 0.10642114534551099  | 0.6367721946801184   | 0.2375               | 0.6974752212750336
48615                | 48987                | 607.1479393707123    | 372                  | 1440                 | 0.10789278032404928  | 0.6441901762376167   | 0.25833333333333336  | 0.7593851429971217
48673                | 49011                | 598.9683894547634    | 338                  | 1440                 | 0.10765982200615058  | 0.6445930101125967   | 0.23472222222222222  | 0.6896411009773317
48373                | 48700                | 575.2087174115004    | 327                  | 1440                 | 0.10615238711740438  | 0.6333041635568409   | 0.22708333333333333  | 0.6714579055441479
48767                | 49110                | 629.1864807525417    | 343                  | 1440                 | 0.10842659319120114  | 0.6469579982521882   | 0.23819444444444443  | 0.6984320912237834
48636                | 48973                | 624.072824044677     | 337                  | 1440                 | 0.108734339630711    | 0.6478900193016883   | 0.23402777777777778  | 0.6881342780715904
48574                | 48914                | 592.7921589489561    | 340                  | 1440                 | 0.10682373987166441  | 0.638280944281058    | 0.2361111111111111   | 0.6950975180929795
48521                | 48908                | 619.7795436314191    | 387                  | 1440                 | 0.10873093854188118  | 0.6466911028663784   | 0.26875              | 0.7912815899239388
48670                | 48999                | 599.945798439614     | 329                  | 1440                 | 0.10724937800843143  | 0.6416756437733054   | 0.22847222222222222  | 0.6714422743321292
48743                | 49089                | 622.0374740191619    | 343                  | 1440                 | 0.10804210807589397  | 0.6449634608911899   | 0.23819444444444443  | 0.698730876571126
48867                | 49255                | 627.6709401010303    | 391                  | 1440                 | 0.10718136856553304  | 0.6403488803338012   | 0.27152777777777776  | 0.7938280377626638
48825                | 49223                | 636.1897164802649    | 398                  | 1440                 | 0.10887326466954819  | 0.6499285799762665   | 0.2763888888888889   | 0.808565101680109
48933                | 49414                | 651.9178928565234    | 481                  | 1440                 | 0.10926634718521706  | 0.652020020460122    | 0.33402777777777776  | 0.9734083458129275
48892                | 49283                | 664.3088717670762    | 391                  | 1440                 | 0.10912020299044015  | 0.6487399286672113   | 0.27152777777777776  | 0.7933770265608829
48652                | 49047                | 650.917864414514     | 395                  | 1440                 | 0.10952508752730696  | 0.6496978816123791   | 0.2743055555555556   | 0.80534997043652
48291                | 48674                | 574.5515162558877    | 383                  | 1440                 | 0.10650784886559636  | 0.6345641276694667   | 0.2659722222222222   | 0.7868677322595226
48555                | 48932                | 612.3361756773666    | 377                  | 1440                 | 0.10774682173078316  | 0.6415507003163259   | 0.26180555555555557  | 0.7704569606801276
48517                | 48866                | 611.0395390031626    | 349                  | 1440                 | 0.10728062000286263  | 0.638070803258642    | 0.2423611111111111   | 0.7141980108869153
48669                | 49070                | 637.5092393621453    | 401                  | 1440                 | 0.1084063431091801   | 0.644209722313805    | 0.27847222222222223  | 0.8171999184837986
48492                | 48824                | 587.3398019760498    | 332                  | 1440                 | 0.1070266435604172   | 0.6392130719292312   | 0.23055555555555557  | 0.6799934458463051
48741                | 49134                | 662.4795758769615    | 393                  | 1440                 | 0.10909412398216263  | 0.6465600595582808   | 0.27291666666666664  | 0.7998534619611675
48410                | 48731                | 583.2483177196118    | 321                  | 1440                 | 0.10693065072213964  | 0.6379598312052911   | 0.22291666666666668  | 0.658718269684595
48569                | 48870                | 581.777760754514     | 301                  | 1440                 | 0.1067106036246542   | 0.6389701269468612   | 0.20902777777777778  | 0.6159197871905054
48458                | 48830                | 605.8141521298094    | 372                  | 1440                 | 0.10725304675662793  | 0.6377311305378279   | 0.25833333333333336  | 0.7618267458529593
48561                | 48998                | 640.5269692155416    | 436                  | 1440                 | 0.10831485143629213  | 0.6415744084981421   | 0.30277777777777776  | 0.8898322380505327
48798                | 49193                | 636.7309446426225    | 396                  | 1440                 | 0.10833419638624348  | 0.6457587887455267   | 0.275                | 0.8049925802451569
48621                | 49042                | 630.8920841042418    | 419                  | 1440                 | 0.10828381560690904  | 0.6436583518322416   | 0.29097222222222224  | 0.8543697239101179
48583                | 49004                | 615.1337410815759    | 423                  | 1440                 | 0.1079338081403841   | 0.6429012100284014   | 0.29375              | 0.8631948412374499
48742                | 49135                | 614.8986841824953    | 393                  | 1440                 | 0.10738004884304829  | 0.6414996351792199   | 0.27291666666666664  | 0.7998371832705811
48897                | 49250                | 635.655115294212     | 353                  | 1440                 | 0.10783537172700822  | 0.6440686434210056   | 0.24513888888888888  | 0.716751269035533
48331                | 48664                | 597.7109420001507    | 332                  | 1440                 | 0.10713208347779354  | 0.6360466154775596   | 0.23055555555555557  | 0.6822291632418215
48615                | 49022                | 629.0976961104898    | 408                  | 1440                 | 0.10776969293913603  | 0.6403602008235497   | 0.2833333333333333   | 0.8322793847660234  
47969                | 48339                | 597.2307836377295    | 370                  | 1440                 | 0.10784680066267904  | 0.6355032684009517   | 0.2569444444444444   | 0.7654275016032602
48677                | 49044                | 621.6464755348279    | 367                  | 1440                 | 0.10834182467285355  | 0.6461338354418948   | 0.2548611111111111   | 0.7483076421172824
48159                | 48509                | 597.8324820783455    | 350                  | 1440                 | 0.10785237509247306  | 0.6383779571876339   | 0.24305555555555555  | 0.7215155950442186
48828                | 49352                | 676.7846924500773    | 524                  | 1440                 | 0.10935561413665465  | 0.6476560351009142   | 0.3638888888888889   | 1.0617604149781164

Average response time: 0.10800512807901114
Average server utilization: 0.6428717888849096
Average drop rate: 0.26725837138508385

Variance response time: 5.493456486393456e-07
Variance server utilization: 1.4626769426183994e-05
Variance drop rate: 0.0007655078959124332

Confidence interval response time: 0.10800512807901114 ± 8.767683243125838e-05
Confidence interval server utilization: 0.6428717888849096 ± 0.00045241418628114556
Confidence interval drop rate: 0.26725837138508385 ± 0.0032729309595831988

Repetitions needed for response time: 0.00021103662438129098
Repetitions needed for server utilization: 0.005619019742762844
Repetitions needed for drop rate: 0.2940775132937203
